refdes,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,NaT
CP05MOAS-GL380-02-FLORTM000,,,,,,,,,,,,,,,,0.8064516129032258,1.0,1.0,0.12903225806451613,,,,,,0.2903225806451613,1.0,1.0,0.45161290322580644,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL380-03-CTDGVM000,,,,,,,,,,,,,,,,0.8064516129032258,1.0,1.0,0.12903225806451613,,,,,,0.2903225806451613,1.0,1.0,0.45161290322580644,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL380-04-DOSTAM000,,,,,,,,,,,,,,,,0.8064516129032258,1.0,1.0,0.12903225806451613,,,,,,0.2903225806451613,1.0,1.0,0.45161290322580644,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL380-05-PARADM000,,,,,,,,,,,,,,,,0.8064516129032258,1.0,1.0,0.12903225806451613,,,,,,0.2903225806451613,1.0,1.0,0.45161290322580644,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL387-01-ADCPAM000,,,,,,,,,,0.5,0.03225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL387-02-FLORTM000,,,,,,,,,,0.5,0.03225806451612903,,,,,,,,0.6774193548387096,0.9285714285714286,,,,,,,,0.5806451612903226,0.8333333333333334,,,,,0.9,1.0,1.0,0.41935483870967744,,,,,,,,,0.4,1.0,1.0,0.06451612903225806,,,,
CP05MOAS-GL387-03-CTDGVM000,,,,,,,,,,0.5,0.03225806451612903,,,,,,,,0.6774193548387096,0.9285714285714286,,,,,,,,0.5806451612903226,0.8333333333333334,,,,,0.9,1.0,1.0,0.45161290322580644,,,,,,,,,0.36666666666666664,0.9354838709677419,0.9333333333333333,0.03225806451612903,,,,
CP05MOAS-GL387-04-DOSTAM000,,,,,,,,,,0.5,0.03225806451612903,,,,,,,,0.6774193548387096,0.9285714285714286,,,,,,,,0.5806451612903226,0.8333333333333334,,,,,0.9,1.0,1.0,0.41935483870967744,,,,,,,,,0.36666666666666664,0.9354838709677419,0.9333333333333333,0.03225806451612903,,,,
CP05MOAS-GL387-05-PARADM000,,,,,,,,,,0.5,0.03225806451612903,,,,,,,,0.6774193548387096,0.9285714285714286,,,,,,,,0.5806451612903226,0.8333333333333334,,,,,0.9,1.0,1.0,0.41935483870967744,,,,,,,,,0.4,0.9354838709677419,0.9333333333333333,0.03225806451612903,,,,
CP05MOAS-GL388-01-ADCPAM000,,,,,,,,,,,,,,,,0.8387096774193549,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL388-02-FLORTM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.3870967741935484,,,,,,,,,,0.3225806451612903,1.0,1.0,0.41935483870967744,,,,,,,0.7419354838709677,0.9,,,,0.5161290322580645,1.0,1.0,0.6333333333333333,,,,,,,
CP05MOAS-GL388-03-CTDGVM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.3870967741935484,,,,,,,,,,0.3225806451612903,1.0,1.0,0.41935483870967744,,,,,,,0.7419354838709677,0.9,,,,0.4838709677419355,1.0,1.0,0.5666666666666667,,,,,,,
CP05MOAS-GL388-04-DOSTAM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.3870967741935484,,,,,,,,,,0.3225806451612903,1.0,1.0,0.41935483870967744,,,,,,,0.7419354838709677,0.9,,,,0.5161290322580645,1.0,1.0,0.5666666666666667,,,,,,,
CP05MOAS-GL388-05-PARADM000,,,,,,,,,,,,,,,,0.8387096774193549,1.0,0.3870967741935484,,,,,,,,,,0.3225806451612903,1.0,1.0,0.41935483870967744,,,,,,,0.7419354838709677,0.9,,,,0.5161290322580645,1.0,1.0,0.5666666666666667,,,,,,,
CP05MOAS-GL389-01-ADCPAM000,,,,,,,,,,,,,,,,,,,0.6774193548387096,0.8928571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-GL389-02-FLORTM000,,,,,,,,,,,,,,,,,,,0.6774193548387096,1.0,1.0,1.0,0.06451612903225806,,,,,0.6129032258064516,1.0,1.0,0.41935483870967744,,,,,,,,,,,,,,,0.4,1.0,1.0,,,,,
CP05MOAS-GL389-03-CTDGVM000,,,,,,,,,,,,,,,,,,,0.6774193548387096,1.0,1.0,1.0,0.06451612903225806,,,,,0.6129032258064516,1.0,0.967741935483871,0.41935483870967744,,,,,,,,,,,,,,,0.36666666666666664,0.9354838709677419,0.9,,,,,
CP05MOAS-GL389-04-DOSTAM000,,,,,,,,,,,,,,,,,,,0.6774193548387096,1.0,1.0,1.0,0.06451612903225806,,,,,0.6129032258064516,1.0,1.0,0.41935483870967744,,,,,,,,,,,,,,,0.36666666666666664,0.9354838709677419,0.9,,,,,
CP05MOAS-GL389-05-PARADM000,,,,,,,,,,,,,,,,,,,0.6774193548387096,1.0,1.0,1.0,0.06451612903225806,,,,,0.6129032258064516,1.0,1.0,0.41935483870967744,,,,,,,,,,,,,,,0.4,0.9354838709677419,0.9,,,,,
CP05MOAS-PG564-01-CTDGVM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4838709677419355,1.0,,
CP05MOAS-PG564-02-DOSTAM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4838709677419355,1.0,,
CP05MOAS-PG564-03-FLORTM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4838709677419355,1.0,,
CP05MOAS-PG564-04-FLORTO000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-PG564-05-NUTNRM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4838709677419355,1.0,,
CP05MOAS-PG564-06-PARADM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4838709677419355,1.0,,
CP05MOAS-PG583-01-CTDGVM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-PG583-02-DOSTAM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-PG583-03-FLORTM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-PG583-04-FLORTO000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-PG583-05-NUTNRM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP05MOAS-PG583-06-PARADM000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
