"reference_designator","method","name","id","name","unit"
"GA03FLMA-RIM01-02-CTDMOG040","recovered_inst","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG040","recovered_inst","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG040","recovered_inst","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG040","recovered_inst","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG040","telemetered","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG040","telemetered","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG040","telemetered","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG040","telemetered","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG040","telemetered","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_host","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_host","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_host","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_host","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_host","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_host","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_host","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_host","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_host","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_host","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_inst","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_inst","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_inst","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_inst","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG041","recovered_inst","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG041","telemetered","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG041","telemetered","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG041","telemetered","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG041","telemetered","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG041","telemetered","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_host","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_host","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_host","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_host","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_host","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_host","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_host","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_host","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_host","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_host","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_inst","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_inst","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_inst","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_inst","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG042","recovered_inst","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG042","telemetered","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG042","telemetered","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG042","telemetered","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG042","telemetered","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG042","telemetered","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_host","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_host","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_host","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_host","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_host","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_host","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_host","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_host","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_host","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_host","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_inst","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_inst","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_inst","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_inst","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG043","recovered_inst","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG043","telemetered","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG043","telemetered","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG043","telemetered","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG043","telemetered","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG043","telemetered","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_host","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_host","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_host","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_host","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_host","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_host","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_host","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_host","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_host","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_host","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_inst","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_inst","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_inst","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_inst","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG044","recovered_inst","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG044","telemetered","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG044","telemetered","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG044","telemetered","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG044","telemetered","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG044","telemetered","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_host","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_host","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_host","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_host","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_host","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_host","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_host","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_host","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_host","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_host","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_inst","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_inst","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_inst","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_inst","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG045","recovered_inst","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG045","telemetered","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG045","telemetered","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG045","telemetered","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG045","telemetered","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG045","telemetered","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_host","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_host","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_host","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_host","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_host","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_host","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_host","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_host","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_host","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_host","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_inst","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_inst","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_inst","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_inst","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG046","recovered_inst","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG046","telemetered","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG046","telemetered","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG046","telemetered","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG046","telemetered","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG046","telemetered","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_host","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_host","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_host","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_host","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_host","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_host","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_host","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_host","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_host","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_host","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_inst","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_inst","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_inst","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_inst","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG047","recovered_inst","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG047","telemetered","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG047","telemetered","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG047","telemetered","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG047","telemetered","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG047","telemetered","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_host","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_host","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_host","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_host","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_host","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_host","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_host","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_host","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_host","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_host","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_inst","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_inst","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_inst","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_inst","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG048","recovered_inst","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOG048","telemetered","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOG048","telemetered","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOG048","telemetered","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOG048","telemetered","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOG048","telemetered","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_host","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_host","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_host","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_host","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_host","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_host","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_host","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_host","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_host","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_host","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_inst","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_inst","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_inst","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_inst","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOH049","recovered_inst","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOH049","telemetered","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOH049","telemetered","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOH049","telemetered","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOH049","telemetered","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOH049","telemetered","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_host","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_host","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_host","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_host","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_host","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_host","ctdmo_ghqr_sio_mule_instrument","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_host","ctdmo_ghqr_sio_mule_instrument","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_host","ctdmo_ghqr_sio_mule_instrument","2926","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_host","ctdmo_ghqr_sio_mule_instrument","2927","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_host","ctdmo_ghqr_sio_mule_instrument","2928","ctdmo_seawater_conductivity","S m-1"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_inst","ctdmo_ghqr_instrument_recovered","5","density","kg m-3"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_inst","ctdmo_ghqr_instrument_recovered","13","practical_salinity","1"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_inst","ctdmo_ghqr_instrument_recovered","7987","ctdmo_seawater_pressure","dbar"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_inst","ctdmo_ghqr_instrument_recovered","7988","ctdmo_seawater_temperature","deg_C"
"GA03FLMA-RIM01-02-CTDMOH050","recovered_inst","ctdmo_ghqr_instrument_recovered","7989","ctdmo_seawater_conductivity","S m-1"
